Device Name,D2 - 2635257,,,,,,,,,,,
Device Model,Kestrel DROP 2,,,,,,,,,,,
Serial Number,2635257,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Relative Humidity,Heat Index,Dew Point,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
YYYY-MM-DD HH:MM:SS,°F,%,°F,°F,,,,,,,,
"Jul 29, 2021 / 1:41:00 PM",104.5,21.2,106.2,57,point,,,,,,,
"Jul 29, 2021 / 1:41:30 PM",103.6,20.8,104.7,55.8,point,,,,,,,
"Jul 29, 2021 / 1:42:00 PM",102.8,20.6,103.3,54.8,point,,,,,,,
"Jul 29, 2021 / 1:42:30 PM",101.8,20.9,101.8,54.4,point,,,,,,,
"Jul 29, 2021 / 1:43:00 PM",100.8,21.1,100.8,53.9,point,,,,,,,
"Jul 29, 2021 / 1:43:30 PM",99.6,21.5,99.1,53.4,point,,,,,,,
"Jul 29, 2021 / 1:44:00 PM",98.5,22,97.9,53.2,point,,,,,,,
"Jul 29, 2021 / 1:44:30 PM",97.4,22.6,96.6,52.9,point,,,,,,,
"Jul 29, 2021 / 1:45:00 PM",96.4,23.2,95.4,52.8,point,,,,,,,
"Jul 29, 2021 / 1:45:30 PM",95.4,23.7,94.3,52.5,point,,,,,,,
"Jul 29, 2021 / 1:46:00 PM",94.4,24.2,93,52.2,point,,,,,,,
"Jul 29, 2021 / 1:46:30 PM",93.2,25.6,91.9,52.8,point,,,,,,,
"Jul 29, 2021 / 1:47:00 PM",92.4,28.8,91.8,55.3,point,,,,,,,
"Jul 29, 2021 / 1:47:30 PM",91.6,28.5,90.7,54.3,point,,,,,,,
"Jul 29, 2021 / 1:48:00 PM",90.8,28.3,89.4,53.4,point,,,,,,,
"Jul 29, 2021 / 1:48:30 PM",90.1,28.3,88.3,52.9,point,,,,,,,
"Jul 29, 2021 / 1:49:00 PM",89.3,28.4,87.4,52.4,point,,,,,,,
"Jul 29, 2021 / 1:49:30 PM",88.6,28.6,86.5,51.9,point,,,,,,,
"Jul 29, 2021 / 1:50:00 PM",87.9,28.8,85.5,51.5,point,,,,,,,
"Jul 29, 2021 / 1:50:30 PM",87.3,30.3,85.3,52.4,point,,,,,,,
"Jul 29, 2021 / 1:51:00 PM",86.5,34.5,85.3,55.2,point,,,,,,,
"Jul 29, 2021 / 1:51:30 PM",86,34.2,84.6,54.5,point,,,,,,,
"Jul 29, 2021 / 1:52:00 PM",85.5,33.5,83.8,53.5,point,,,,,,,
"Jul 29, 2021 / 1:52:30 PM",85,33,83.1,52.7,point,,,,,,,
"Jul 29, 2021 / 1:53:00 PM",84.6,32.5,82.4,51.9,point,,,,,,,
"Jul 29, 2021 / 1:53:30 PM",84,32.4,81.5,51.4,point,,,,,,,
"Jul 29, 2021 / 1:54:00 PM",83.6,32.2,81,50.8,point,,,,,,,
"Jul 29, 2021 / 1:54:30 PM",83.1,32.2,80.6,50.4,point,,,,,,,
"Jul 29, 2021 / 1:55:00 PM",82.7,32.2,79.9,50.1,point,,,,,,,
"Jul 29, 2021 / 1:55:30 PM",82.2,32.2,79.5,49.7,point,,,,,,,
"Jul 29, 2021 / 1:56:00 PM",81.8,32.2,78.8,49.3,point,,,,,,,
"Jul 29, 2021 / 1:56:30 PM",81.4,32.2,78.4,48.9,point,,,,,,,
"Jul 29, 2021 / 1:57:00 PM",80.8,33.6,78.1,49.5,point,,,,,,,
"Jul 29, 2021 / 1:57:30 PM",80.4,38,78.1,52.4,point,,,,,,,
"Jul 29, 2021 / 1:58:00 PM",80.2,37.5,77.9,51.9,point,,,,,,,
"Jul 29, 2021 / 1:58:30 PM",79.8,36.5,77.4,50.8,point,,,,,,,
"Jul 29, 2021 / 1:59:00 PM",79.5,35.6,76.8,49.9,point,,,,,,,
"Jul 29, 2021 / 1:59:30 PM",78.9,36.1,76.3,49.8,point,,,,,,,
"Jul 29, 2021 / 2:00:00 PM",78.6,40.3,76.5,52.5,point,,,,,,,
"Jul 29, 2021 / 2:00:30 PM",78.4,39.9,76.1,52,point,,,,,,,
"Jul 29, 2021 / 2:01:00 PM",78.1,38.6,75.9,50.8,point,,,,,,,
"Jul 29, 2021 / 2:01:30 PM",77.8,37.4,75.2,49.8,point,,,,,,,
"Jul 29, 2021 / 2:02:00 PM",77.5,36.6,74.7,48.9,point,,,,,,,
"Jul 29, 2021 / 2:02:30 PM",77.1,36.1,74.3,48.2,point,,,,,,,
"Jul 29, 2021 / 2:03:00 PM",76.8,35.8,74.1,47.7,point,,,,,,,
"Jul 29, 2021 / 2:03:30 PM",76.6,35.4,73.9,47.3,point,,,,,,,
"Jul 29, 2021 / 2:04:00 PM",76.3,35.2,73.6,46.8,point,,,,,,,
"Jul 29, 2021 / 2:04:30 PM",76.1,35,73.4,46.5,point,,,,,,,
"Jul 29, 2021 / 2:05:00 PM",75.7,34.9,72.7,46.1,point,,,,,,,
"Jul 29, 2021 / 2:05:30 PM",75.5,34.7,72.7,45.7,point,,,,,,,
"Jul 29, 2021 / 2:06:00 PM",75.3,34.6,72.5,45.5,point,,,,,,,
"Jul 29, 2021 / 2:06:30 PM",74.9,34.5,72.1,45,point,,,,,,,
"Jul 29, 2021 / 2:07:00 PM",74.7,34.4,72,44.7,point,,,,,,,
"Jul 29, 2021 / 2:07:30 PM",74.4,34.3,71.6,44.4,point,,,,,,,
"Jul 29, 2021 / 2:08:00 PM",73.9,40.2,71.8,48.2,point,,,,,,,
"Jul 29, 2021 / 2:08:30 PM",73.9,44.5,72.1,50.9,point,,,,,,,
"Jul 29, 2021 / 2:09:00 PM",74.1,43.8,72.3,50.6,point,,,,,,,
"Jul 29, 2021 / 2:09:30 PM",74.3,38.7,72.1,47.6,point,,,,,,,
"Jul 29, 2021 / 2:10:00 PM",74.8,35.2,72.1,45.5,point,,,,,,,
"Jul 29, 2021 / 2:10:30 PM",75.4,33.3,72.5,44.6,point,,,,,,,
"Jul 29, 2021 / 2:11:00 PM",76.1,32.8,73,44.7,point,,,,,,,
"Jul 29, 2021 / 2:11:30 PM",76.8,33.4,73.6,45.8,point,,,,,,,
"Jul 29, 2021 / 2:12:00 PM",77.6,35.1,74.8,47.9,point,,,,,,,
"Jul 29, 2021 / 2:12:30 PM",78.7,37.3,76.3,50.5,point,,,,,,,
"Jul 29, 2021 / 2:13:00 PM",79.9,39.6,77.9,53.2,point,,,,,,,
"Jul 29, 2021 / 2:13:30 PM",81.2,42.6,79.9,56.4,point,,,,,,,
"Jul 29, 2021 / 2:14:00 PM",82.5,45.9,82.2,59.6,point,,,,,,,
"Jul 29, 2021 / 2:14:30 PM",83.9,49.4,85.5,62.9,point,,,,,,,
"Jul 29, 2021 / 2:15:00 PM",85.5,52.9,89.2,66.3,point,,,,,,,
"Jul 29, 2021 / 2:15:30 PM",87.2,56.4,93.4,69.7,point,,,,,,,
"Jul 29, 2021 / 2:16:00 PM",89.1,59.6,99.1,73.1,point,,,,,,,
"Jul 29, 2021 / 2:16:30 PM",89.8,57.4,100,72.7,point,,,,,,,
"Jul 29, 2021 / 2:17:00 PM",89.6,44,93.4,64.8,point,,,,,,,
"Jul 29, 2021 / 2:17:30 PM",92.3,46.8,99.7,69,point,,,,,,,
"Jul 29, 2021 / 2:18:00 PM",94.8,50.9,107.8,73.7,point,,,,,,,
"Jul 29, 2021 / 2:18:30 PM",96.9,53.5,115.5,77.2,point,,,,,,,
"Jul 29, 2021 / 2:19:00 PM",99.3,55.4,124.2,80.5,point,,,,,,,
"Jul 29, 2021 / 2:19:30 PM",101.3,56.2,131.4,82.8,point,,,,,,,
"Jul 29, 2021 / 2:20:00 PM",103.3,55.9,137.7,84.5,point,,,,,,,
"Jul 29, 2021 / 2:20:30 PM",105.5,54.9,143.6,85.9,point,,,,,,,
"Jul 29, 2021 / 2:21:00 PM",107.3,53,147.4,86.5,point,,,,,,,
"Jul 29, 2021 / 2:21:30 PM",109.4,50.3,150.6,86.7,point,,,,,,,
"Jul 29, 2021 / 2:22:00 PM",111.1,47.2,151,86.3,point,,,,,,,
"Jul 29, 2021 / 2:22:30 PM",112.7,44.1,150.8,85.7,point,,,,,,,
"Jul 29, 2021 / 2:23:00 PM",110.8,31.9,127.6,74,point,,,,,,,
"Jul 29, 2021 / 2:23:30 PM",110.1,26.7,120.7,68.3,point,,,,,,,
"Jul 29, 2021 / 2:24:00 PM",111.6,25.2,121.8,67.8,point,,,,,,,
"Jul 29, 2021 / 2:24:30 PM",113,24.8,124.2,68.5,point,,,,,,,
"Jul 29, 2021 / 2:25:00 PM",113.9,24.2,124.9,68.4,point,,,,,,,
"Jul 29, 2021 / 2:25:30 PM",114.8,23.2,125.4,68,point,,,,,,,
"Jul 29, 2021 / 2:26:00 PM",115.7,22.1,125.8,67.4,point,,,,,,,
"Jul 29, 2021 / 2:26:30 PM",116.4,21.1,125.6,66.5,point,,,,,,,
"Jul 29, 2021 / 2:27:00 PM",117.1,20,125.8,65.7,point,,,,,,,
"Jul 29, 2021 / 2:27:30 PM",117.8,19.1,125.4,64.9,point,,,,,,,
"Jul 29, 2021 / 2:28:00 PM",118.5,18.2,125.2,64,point,,,,,,,
"Jul 29, 2021 / 2:28:30 PM",119,17.4,125.1,63.1,point,,,,,,,
"Jul 29, 2021 / 2:29:00 PM",116.8,17.7,122,61.8,point,,,,,,,
"Jul 29, 2021 / 2:29:30 PM",116.3,17.4,120.7,61,point,,,,,,,
"Jul 29, 2021 / 2:30:00 PM",115.8,17.5,120,60.8,point,,,,,,,
"Jul 29, 2021 / 2:30:30 PM",114.9,17.7,118.9,60.4,point,,,,,,,
"Jul 29, 2021 / 2:31:00 PM",113.7,18,117.3,59.9,point,,,,,,,
"Jul 29, 2021 / 2:31:30 PM",112.5,18.4,116.1,59.5,point,,,,,,,
"Jul 29, 2021 / 2:32:00 PM",111.1,18.8,114.3,59,point,,,,,,,
"Jul 29, 2021 / 2:32:30 PM",109.5,19.3,112.3,58.4,point,,,,,,,
"Jul 29, 2021 / 2:33:00 PM",108.3,19.7,110.7,58,point,,,,,,,
"Jul 29, 2021 / 2:33:30 PM",106.9,20.2,109.2,57.6,point,,,,,,,
"Jul 29, 2021 / 2:34:00 PM",105.6,20.7,107.8,57.3,point,,,,,,,
"Jul 29, 2021 / 2:34:30 PM",104.4,21.2,106.2,56.9,point,,,,,,,
"Jul 29, 2021 / 2:35:00 PM",103.2,21.6,104.5,56.4,point,,,,,,,
"Jul 29, 2021 / 2:35:30 PM",102.1,22.2,103.3,56.3,point,,,,,,,
"Jul 29, 2021 / 2:36:00 PM",100.9,22.6,101.5,55.8,point,,,,,,,
"Jul 29, 2021 / 2:36:30 PM",100,23,100.6,55.6,point,,,,,,,
"Jul 29, 2021 / 2:37:00 PM",98.9,23.5,99.1,55.3,point,,,,,,,
"Jul 29, 2021 / 2:37:30 PM",98.2,24,98.4,55.3,point,,,,,,,
"Jul 29, 2021 / 2:38:00 PM",97.3,24.4,97.2,54.9,point,,,,,,,
"Jul 29, 2021 / 2:38:30 PM",96.5,24.9,96.4,54.8,point,,,,,,,
"Jul 29, 2021 / 2:39:00 PM",95.8,25.3,95.5,54.6,point,,,,,,,
"Jul 29, 2021 / 2:39:30 PM",95,25.7,94.6,54.5,point,,,,,,,
"Jul 29, 2021 / 2:40:00 PM",94.4,26.1,93.7,54.4,point,,,,,,,
"Jul 29, 2021 / 2:40:30 PM",93.5,26.5,92.5,54,point,,,,,,,
"Jul 29, 2021 / 2:41:00 PM",93,26.8,91.9,53.9,point,,,,,,,
"Jul 29, 2021 / 2:41:30 PM",92.4,27.2,91.4,53.8,point,,,,,,,
"Jul 29, 2021 / 2:42:00 PM",91.9,27.6,90.7,53.7,point,,,,,,,
"Jul 29, 2021 / 2:42:30 PM",91.2,27.9,90,53.5,point,,,,,,,
"Jul 29, 2021 / 2:43:00 PM",90.8,28.3,89.4,53.5,point,,,,,,,
"Jul 29, 2021 / 2:43:30 PM",90.3,28.7,89.1,53.4,point,,,,,,,
"Jul 29, 2021 / 2:44:00 PM",89.9,28.9,88.3,53.3,point,,,,,,,
"Jul 29, 2021 / 2:44:30 PM",89.3,29.2,87.6,53.1,point,,,,,,,
"Jul 29, 2021 / 2:45:00 PM",88.9,29.5,87.3,53,point,,,,,,,
"Jul 29, 2021 / 2:45:30 PM",88.4,29.8,86.4,52.9,point,,,,,,,
"Jul 29, 2021 / 2:46:00 PM",88,30.1,86.2,52.8,point,,,,,,,
"Jul 29, 2021 / 2:46:30 PM",87.6,30.3,85.5,52.6,point,,,,,,,
"Jul 29, 2021 / 2:47:00 PM",87.3,30.7,85.5,52.7,point,,,,,,,
"Jul 29, 2021 / 2:47:30 PM",87,31,84.9,52.6,point,,,,,,,
"Jul 29, 2021 / 2:48:00 PM",86.7,31.3,84.7,52.7,point,,,,,,,
"Jul 29, 2021 / 2:48:30 PM",86.4,31.4,84.4,52.5,point,,,,,,,
"Jul 29, 2021 / 2:49:00 PM",86.1,31.7,84,52.5,point,,,,,,,
"Jul 29, 2021 / 2:49:30 PM",85.8,32,83.7,52.5,point,,,,,,,
"Jul 29, 2021 / 2:50:00 PM",85.6,32.5,83.7,52.8,point,,,,,,,
"Jul 29, 2021 / 2:50:30 PM",85.3,33,83.5,53,point,,,,,,,
"Jul 29, 2021 / 2:51:00 PM",85.1,33.5,83.5,53.2,point,,,,,,,
"Jul 29, 2021 / 2:51:30 PM",84.9,34,82.9,53.4,point,,,,,,,
"Jul 29, 2021 / 2:52:00 PM",84.8,34.5,83.1,53.7,point,,,,,,,
"Jul 29, 2021 / 2:52:30 PM",84.4,35,82.8,53.8,point,,,,,,,
"Jul 29, 2021 / 2:53:00 PM",84.3,35.4,82.6,54,point,,,,,,,
"Jul 29, 2021 / 2:53:30 PM",84.1,35.8,82.4,54.2,point,,,,,,,
"Jul 29, 2021 / 2:54:00 PM",83.7,36.4,82,54.2,point,,,,,,,
"Jul 29, 2021 / 2:54:30 PM",83.8,36.8,82.2,54.6,point,,,,,,,
"Jul 29, 2021 / 2:55:00 PM",83.8,37.1,82.4,54.8,point,,,,,,,
"Jul 29, 2021 / 2:55:30 PM",83.5,37.5,82,54.9,point,,,,,,,
"Jul 29, 2021 / 2:56:00 PM",83.4,37.8,81.9,54.9,point,,,,,,,
"Jul 29, 2021 / 2:56:30 PM",83.3,38.4,81.9,55.3,point,,,,,,,
"Jul 29, 2021 / 2:57:00 PM",83.2,38.9,81.9,55.6,point,,,,,,,
"Jul 29, 2021 / 2:57:30 PM",83,39.2,81.7,55.6,point,,,,,,,
"Jul 29, 2021 / 2:58:00 PM",82.9,39.5,81.5,55.7,point,,,,,,,
"Jul 29, 2021 / 2:58:30 PM",83,40,81.7,56.2,point,,,,,,,
"Jul 29, 2021 / 2:59:00 PM",82.9,40.3,81.7,56.3,point,,,,,,,
"Jul 29, 2021 / 2:59:30 PM",82.7,40.8,81.3,56.5,point,,,,,,,
"Jul 29, 2021 / 3:00:00 PM",82.6,41.1,81.5,56.6,point,,,,,,,
"Jul 29, 2021 / 3:00:30 PM",82.5,41.2,81.3,56.5,point,,,,,,,
"Jul 29, 2021 / 3:01:00 PM",82.5,41.5,81.3,56.7,point,,,,,,,
"Jul 29, 2021 / 3:01:30 PM",82.4,41.6,81.3,56.8,point,,,,,,,
"Jul 29, 2021 / 3:02:00 PM",82.3,41.8,81.1,56.8,point,,,,,,,
"Jul 29, 2021 / 3:02:30 PM",82.3,41.8,81.1,56.8,point,,,,,,,
"Jul 29, 2021 / 3:03:00 PM",82.1,41.9,80.8,56.7,point,,,,,,,
"Jul 29, 2021 / 3:03:30 PM",82,41.9,80.6,56.6,point,,,,,,,
"Jul 29, 2021 / 3:04:00 PM",82,41.9,80.6,56.5,point,,,,,,,
"Jul 29, 2021 / 3:04:30 PM",82,41.8,80.6,56.5,point,,,,,,,
"Jul 29, 2021 / 3:05:00 PM",81.7,41.7,80.4,56.2,point,,,,,,,
"Jul 29, 2021 / 3:05:30 PM",81.6,41.7,80.2,56.1,point,,,,,,,
"Jul 29, 2021 / 3:06:00 PM",81.5,41.7,80.2,56,point,,,,,,,
"Jul 29, 2021 / 3:06:30 PM",81.6,41.6,80.2,56,point,,,,,,,
"Jul 29, 2021 / 3:07:00 PM",81.4,41.6,80.1,55.9,point,,,,,,,
"Jul 29, 2021 / 3:07:30 PM",81.2,41.6,79.7,55.7,point,,,,,,,
"Jul 29, 2021 / 3:08:00 PM",81.1,41.5,79.5,55.5,point,,,,,,,
"Jul 29, 2021 / 3:08:30 PM",81,41.5,79.5,55.5,point,,,,,,,
"Jul 29, 2021 / 3:09:00 PM",80.9,41.4,79.3,55.3,point,,,,,,,
"Jul 29, 2021 / 3:09:30 PM",80.9,41.4,79.3,55.3,point,,,,,,,
"Jul 29, 2021 / 3:10:00 PM",80.7,41.3,79.2,55.1,point,,,,,,,
"Jul 29, 2021 / 3:10:30 PM",80.7,41.3,79.2,55,point,,,,,,,
"Jul 29, 2021 / 3:11:00 PM",80.7,41.3,79.2,55,point,,,,,,,
"Jul 29, 2021 / 3:11:30 PM",80.6,41.2,79,54.8,point,,,,,,,
"Jul 29, 2021 / 3:12:00 PM",80.3,41.2,78.6,54.6,point,,,,,,,
"Jul 29, 2021 / 3:12:30 PM",80.2,41.1,78.4,54.5,point,,,,,,,
"Jul 29, 2021 / 3:13:00 PM",80.2,41.1,78.4,54.4,point,,,,,,,
"Jul 29, 2021 / 3:13:30 PM",80.1,41,78.4,54.3,point,,,,,,,
"Jul 29, 2021 / 3:14:00 PM",80,40.9,78.1,54.1,point,,,,,,,
"Jul 29, 2021 / 3:14:30 PM",79.9,40.9,78.1,54.1,point,,,,,,,
"Jul 29, 2021 / 3:15:00 PM",79.8,40.9,77.9,53.9,point,,,,,,,
"Jul 29, 2021 / 3:15:30 PM",79.7,40.8,77.9,53.8,point,,,,,,,
"Jul 29, 2021 / 3:16:00 PM",79.6,40.9,77.7,53.7,point,,,,,,,
"Jul 29, 2021 / 3:16:30 PM",79.5,40.8,77.5,53.6,point,,,,,,,
"Jul 29, 2021 / 3:17:00 PM",79.5,40.8,77.5,53.6,point,,,,,,,
"Jul 29, 2021 / 3:17:30 PM",79.4,40.7,77.5,53.4,point,,,,,,,
"Jul 29, 2021 / 3:18:00 PM",79.3,40.8,77.4,53.4,point,,,,,,,
"Jul 29, 2021 / 3:18:30 PM",79.3,40.7,77.4,53.4,point,,,,,,,
"Jul 29, 2021 / 3:19:00 PM",79,40.6,77.2,53,point,,,,,,,
"Jul 29, 2021 / 3:19:30 PM",78.9,40.6,77,52.9,point,,,,,,,
"Jul 29, 2021 / 3:20:00 PM",78.9,40.6,77,52.9,point,,,,,,,
"Jul 29, 2021 / 3:20:30 PM",78.9,40.6,77,52.9,point,,,,,,,
"Jul 29, 2021 / 3:21:00 PM",78.9,40.5,77,52.9,point,,,,,,,
"Jul 29, 2021 / 3:21:30 PM",78.9,40.5,77,52.9,point,,,,,,,
"Jul 29, 2021 / 3:22:00 PM",78.8,40.5,76.6,52.8,point,,,,,,,
"Jul 29, 2021 / 3:22:30 PM",78.7,40.4,76.6,52.6,point,,,,,,,
"Jul 29, 2021 / 3:23:00 PM",78.6,40.4,76.5,52.5,point,,,,,,,
"Jul 29, 2021 / 3:23:30 PM",78.6,40.4,76.5,52.6,point,,,,,,,
"Jul 29, 2021 / 3:24:00 PM",78.6,40.4,76.5,52.5,point,,,,,,,
"Jul 29, 2021 / 3:24:30 PM",78.5,40.4,76.5,52.4,point,,,,,,,
"Jul 29, 2021 / 3:25:00 PM",78.4,40.4,76.3,52.3,point,,,,,,,
"Jul 29, 2021 / 3:25:30 PM",78.4,40.3,76.3,52.3,point,,,,,,,
"Jul 29, 2021 / 3:26:00 PM",78.3,40.3,76.3,52.2,point,,,,,,,
"Jul 29, 2021 / 3:26:30 PM",78.3,40.2,76.3,52.2,point,,,,,,,
"Jul 29, 2021 / 3:27:00 PM",78.2,40.2,76.1,52.1,point,,,,,,,
"Jul 29, 2021 / 3:27:30 PM",78.3,40.3,76.3,52.2,point,,,,,,,
"Jul 29, 2021 / 3:28:00 PM",78.2,40.2,76.1,52.1,point,,,,,,,
"Jul 29, 2021 / 3:28:30 PM",78.2,40.2,76.1,52,point,,,,,,,
"Jul 29, 2021 / 3:29:00 PM",78.1,40.2,76.1,51.9,point,,,,,,,
"Jul 29, 2021 / 3:29:30 PM",78.1,40.1,76.1,51.9,point,,,,,,,
"Jul 29, 2021 / 3:30:00 PM",78,40.1,75.9,51.8,point,,,,,,,
"Jul 29, 2021 / 3:30:30 PM",77.9,40.1,75.7,51.7,point,,,,,,,
"Jul 29, 2021 / 3:31:00 PM",77.9,40.1,75.7,51.7,point,,,,,,,
"Jul 29, 2021 / 3:31:30 PM",77.8,40.1,75.7,51.6,point,,,,,,,
"Jul 29, 2021 / 3:32:00 PM",77.9,40.1,75.7,51.7,point,,,,,,,
"Jul 29, 2021 / 3:32:30 PM",77.7,40.1,75.7,51.5,point,,,,,,,
"Jul 29, 2021 / 3:33:00 PM",77.8,40.1,75.7,51.6,point,,,,,,,
"Jul 29, 2021 / 3:33:30 PM",77.7,40.1,75.7,51.5,point,,,,,,,
"Jul 29, 2021 / 3:34:00 PM",77.7,40.1,75.7,51.5,point,,,,,,,
"Jul 29, 2021 / 3:34:30 PM",77.6,40,75.4,51.4,point,,,,,,,
"Jul 29, 2021 / 3:35:00 PM",77.6,40,75.4,51.4,point,,,,,,,
"Jul 29, 2021 / 3:35:30 PM",77.5,40,75.2,51.3,point,,,,,,,
"Jul 29, 2021 / 3:36:00 PM",77.5,40,75,51.3,point,,,,,,,
"Jul 29, 2021 / 3:36:30 PM",77.4,40,75,51.1,point,,,,,,,
"Jul 29, 2021 / 3:37:00 PM",77.5,40,75,51.2,point,,,,,,,
"Jul 29, 2021 / 3:37:30 PM",77.4,40,75,51.1,point,,,,,,,
"Jul 29, 2021 / 3:38:00 PM",77.3,40,75,51.1,point,,,,,,,
"Jul 29, 2021 / 3:38:30 PM",77.5,40.2,75.2,51.4,point,,,,,,,
"Jul 29, 2021 / 3:39:00 PM",77.3,40.5,75,51.5,point,,,,,,,
"Jul 29, 2021 / 3:39:30 PM",77.3,40.9,75,51.7,point,,,,,,,
"Jul 29, 2021 / 3:40:00 PM",77.2,41.2,74.8,51.8,point,,,,,,,
"Jul 29, 2021 / 3:40:30 PM",77.3,41.5,75,52.1,point,,,,,,,
"Jul 29, 2021 / 3:41:00 PM",77.3,41.8,75.2,52.4,point,,,,,,,
"Jul 29, 2021 / 3:41:30 PM",77.2,42.2,75.2,52.5,point,,,,,,,
"Jul 29, 2021 / 3:42:00 PM",77.2,42.5,75.2,52.7,point,,,,,,,
"Jul 29, 2021 / 3:42:30 PM",77.3,42.9,75.2,53,point,,,,,,,
"Jul 29, 2021 / 3:43:00 PM",77.2,43.3,75.2,53.2,point,,,,,,,
"Jul 29, 2021 / 3:43:30 PM",77.3,43.6,75.4,53.5,point,,,,,,,
"Jul 29, 2021 / 3:44:00 PM",77.3,44,75.4,53.7,point,,,,,,,
"Jul 29, 2021 / 3:44:30 PM",77.2,44.4,75.4,53.8,point,,,,,,,
"Jul 29, 2021 / 3:45:00 PM",77.3,44.6,75.4,54.1,point,,,,,,,
"Jul 29, 2021 / 3:45:30 PM",77.2,45,75.4,54.2,point,,,,,,,
"Jul 29, 2021 / 3:46:00 PM",77.5,45.8,75.9,54.9,point,,,,,,,
"Jul 29, 2021 / 3:46:30 PM",77.4,46,75.9,55,point,,,,,,,
"Jul 29, 2021 / 3:47:00 PM",77.3,46.3,75.7,55.1,point,,,,,,,
"Jul 29, 2021 / 3:47:30 PM",77.3,46.6,75.7,55.3,point,,,,,,,
"Jul 29, 2021 / 3:48:00 PM",77.4,46.9,76.1,55.5,point,,,,,,,
"Jul 29, 2021 / 3:48:30 PM",77.5,47.3,76.1,55.9,point,,,,,,,
"Jul 29, 2021 / 3:49:00 PM",77.5,45.4,75.9,54.7,point,,,,,,,
"Jul 29, 2021 / 3:49:30 PM",77.3,38.4,74.8,50.1,point,,,,,,,
"Jul 29, 2021 / 3:50:00 PM",77.3,33,74.1,46,point,,,,,,,
"Jul 29, 2021 / 3:50:30 PM",77.4,29,73.9,42.7,point,,,,,,,
"Jul 29, 2021 / 3:51:00 PM",77.4,27.2,73.8,41,point,,,,,,,
"Jul 29, 2021 / 3:51:30 PM",77.6,26.4,73.9,40.4,point,,,,,,,
"Jul 29, 2021 / 3:52:00 PM",77.8,26.7,74.1,40.9,point,,,,,,,
"Jul 29, 2021 / 3:52:30 PM",78.1,27.8,74.5,42.2,point,,,,,,,
"Jul 29, 2021 / 3:53:00 PM",78.5,29.8,75,44.4,point,,,,,,,
"Jul 29, 2021 / 3:53:30 PM",79.2,32.5,76.1,47.3,point,,,,,,,
"Jul 29, 2021 / 3:54:00 PM",80,35.7,77.4,50.5,point,,,,,,,
"Jul 29, 2021 / 3:54:30 PM",80.9,39.2,79,53.7,point,,,,,,,
"Jul 29, 2021 / 3:55:00 PM",82,43.2,81.1,57.5,point,,,,,,,
"Jul 29, 2021 / 3:55:30 PM",83.3,47.5,83.8,61.2,point,,,,,,,
"Jul 29, 2021 / 3:56:00 PM",84.8,52.2,87.6,65.3,point,,,,,,,
"Jul 29, 2021 / 3:56:30 PM",86.5,56.4,92.1,69.2,point,,,,,,,
"Jul 29, 2021 / 3:57:00 PM",88,61,97.2,72.9,point,,,,,,,
"Jul 29, 2021 / 3:57:30 PM",89.8,65.2,104.2,76.6,point,,,,,,,
"Jul 29, 2021 / 3:58:00 PM",91.7,69,111.7,80.1,point,,,,,,,
"Jul 29, 2021 / 3:58:30 PM",93.8,73,121.5,83.9,point,,,,,,,
"Jul 29, 2021 / 3:59:00 PM",95.8,76.2,132.3,87.1,point,,,,,,,
"Jul 29, 2021 / 3:59:30 PM",98.7,79.1,147.9,91.1,point,,,,,,,
"Jul 29, 2021 / 4:00:00 PM",101.6,81,164.8,94.6,point,,,,,,,
"Jul 29, 2021 / 4:00:30 PM",97.6,57.2,120.7,79.9,point,,,,,,,
"Jul 29, 2021 / 4:01:00 PM",98.5,48,115,75.4,point,,,,,,,
"Jul 29, 2021 / 4:01:30 PM",100.7,50.6,123.4,78.9,point,,,,,,,
"Jul 29, 2021 / 4:02:00 PM",103,52.7,132.8,82.4,point,,,,,,,
"Jul 29, 2021 / 4:02:30 PM",105.2,53.7,140.7,85,point,,,,,,,
"Jul 29, 2021 / 4:03:00 PM",107,53.8,147.2,86.6,point,,,,,,,
"Jul 29, 2021 / 4:03:30 PM",108.4,53.2,151.9,87.6,point,,,,,,,
"Jul 29, 2021 / 4:04:00 PM",110.4,50.4,154,87.7,point,,,,,,,
"Jul 29, 2021 / 4:04:30 PM",111.6,48.3,154.8,87.5,point,,,,,,,
"Jul 29, 2021 / 4:05:00 PM",113.2,44.8,153,86.5,point,,,,,,,
"Jul 29, 2021 / 4:05:30 PM",109,29,120.4,69.6,point,,,,,,,
"Jul 29, 2021 / 4:06:00 PM",106.4,28,114.8,66.5,point,,,,,,,
"Jul 29, 2021 / 4:06:30 PM",107.8,27.1,116.8,66.7,point,,,,,,,
"Jul 29, 2021 / 4:07:00 PM",107.4,26.9,115.9,66.1,point,,,,,,,
"Jul 29, 2021 / 4:07:30 PM",106.7,27,114.3,65.6,point,,,,,,,
"Jul 29, 2021 / 4:08:00 PM",106.3,27,113.5,65.3,point,,,,,,,
"Jul 29, 2021 / 4:08:30 PM",105.4,26.7,111.7,64.3,point,,,,,,,
"Jul 29, 2021 / 4:09:00 PM",104.9,26.6,111,63.7,point,,,,,,,
"Jul 29, 2021 / 4:09:30 PM",104.8,26.9,110.8,63.9,point,,,,,,,
